term,b0,b1,b1prior,count,political,demPolitical,repPolitical,interPartyPolitical,nWords,totCount,demCount,repCount,totCandN,demIncN,repIncN,demCandN,repCandN,maxCandN,secondCandN,maxGap,maxGap2ndRatio,maxToTotalMinusMaxRatio,outlierCapped,maxDemCandN,secondDemCandN,maxDemGap,maxDemGap2ndRatio,maxDemToTotalMinusMaxRatio,outlierCappedDem,maxRepCandN,secondRepCandN,maxRepGap,maxRepToTotalMinusMaxRatio,maxRepGap2ndRatio,outlierCappedRep,bParty,tParty,bDemRCCount,tDemRCCount,bRepRCCount,tRepRCCount,numChar
journalists,-1.92,1.16,0,757,1,1,1,0,1,1795,812,757,515,142,67,305,180,96,74,22,0.297,0.057,1,22,19,3,0.158,0.028,0,96,28,68,0.145,2.429,1,0.23,1.01,-0.75,-4.84,0.918,4.53,11
reporters,-2.56,1.27,0,453,1,0,1,0,1,1191,636,453,422,102,51,239,160,67,47,20,0.426,0.06,0,67,47,20,0.426,0.118,0,36,25,11,0.086,0.44,0,0.21,0.61,-0.37,-1.67,1.044,3.92,9
dollar,-1.74,1.05,0,697,1,1,1,0,1,2466,1713,697,772,153,100,472,280,81,77,4,0.052,0.034,0,81,77,4,0.052,0.05,0,30,14,16,0.045,1.143,0,0.23,1.24,-0.62,-4.01,0.931,4.41,6
obstruct,-3.27,1.38,0,161,1,1,1,0,1,467,297,161,258,97,45,151,101,11,10,1,0.1,0.024,0,11,10,1,0.1,0.038,0,8,6,2,0.052,0.333,0,-0.25,-2.01,-0.9,-4.29,1.291,3.29,8
beijing,-1.31,1.12,0,509,1,1,1,0,1,656,102,509,156,33,57,49,101,65,53,12,0.226,0.11,0,10,6,4,0.667,0.109,0,65,53,12,0.146,0.226,0,2.17,4.89,-1.5,-4,0.869,5.76,7
environments,-0.3,-2.25,0,69,1,0,1,0,1,256,181,69,185,73,29,130,49,8,4,4,1,0.032,0,4,4,0,0,0.023,0,8,4,4,0.131,1,0,-0.1,-1.37,-0.03,-0.1,-2.068,-4.21,12
acquit,-3.33,2.09,0,197,1,0,1,0,1,306,101,197,169,33,61,69,94,20,16,4,0.25,0.07,0,4,4,0,0,0.041,0,20,16,4,0.113,0.25,0,0.81,5.93,-0.75,-1.58,1.697,6.84,6
charges,-2.19,1.62,0,814,1,1,1,0,1,1725,818,814,630,137,97,343,264,32,29,3,0.103,0.019,0,29,16,13,0.812,0.037,0,32,23,9,0.041,0.391,0,0.82,4.12,-1.01,-5.76,1.319,7.2,7
connie,-0.47,-2.81,0,43,1,0,1,0,1,132,85,43,71,17,10,41,26,17,9,8,0.889,0.148,0,17,9,8,0.889,0.25,0,6,3,3,0.162,1,0,0,-0.04,-0.62,-1.24,-2.307,-3.65,6
soul,-1.91,0.93,0,591,1,1,1,0,1,2234,1581,591,765,184,91,471,269,93,32,61,1.906,0.043,1,93,32,61,1.906,0.062,1,28,17,11,0.05,0.647,0,-0.84,-3.93,-0.41,-3.17,0.835,3.39,4
hash_stateoftheunion,-3.48,1.39,0,119,1,0,1,0,2,220,101,119,103,30,28,46,57,33,9,24,2.667,0.176,1,33,4,29,7.25,0.485,1,9,9,0,0.082,0,0,0.17,2.19,-0.83,-1.9,1.312,3.02,20
hash_sotu,-0.34,1.15,0,1422,1,1,1,0,2,2606,1183,1422,569,195,161,272,296,39,36,3,0.083,0.015,0,39,36,3,0.083,0.034,0,35,35,0,0.025,0,0,2.09,3.8,-0.73,-7.29,1.136,10.67,9
hash_sotu2020,-2.05,1.67,0,462,1,0,1,0,2,685,223,462,215,69,80,93,122,30,28,2,0.071,0.046,0,12,11,1,0.091,0.057,0,30,28,2,0.069,0.071,0,0.96,3.7,-0.03,-0.14,1.747,8.96,13
passenger,-0.24,-1.58,0,116,1,0,1,0,1,324,190,116,186,79,36,117,61,12,9,3,0.333,0.038,0,12,7,5,0.714,0.067,0,9,8,1,0.084,0.125,0,0.04,0.36,0.25,0.98,-1.242,-3.62,9
correctly,-3.59,1.48,0,204,1,0,1,0,1,534,279,204,316,69,38,180,119,13,10,3,0.3,0.025,0,8,7,1,0.143,0.03,0,13,6,7,0.068,1.167,0,0.09,1.35,0.26,0.82,1.316,3.15,9
suspend,-3.39,1.87,0,267,1,1,1,0,1,806,528,267,405,129,63,252,145,29,23,6,0.261,0.037,0,29,23,6,0.261,0.058,0,16,8,8,0.064,1,0,-0.11,-0.83,-0.91,-4.71,1.613,5.4,7
border,0.7,0.78,0,3425,1,1,1,0,1,7104,3500,3425,977,244,190,503,446,191,112,79,0.705,0.028,1,112,68,44,0.647,0.033,1,191,78,113,0.059,1.449,1,4.29,4.4,-0.41,-6.41,0.675,9.69,6
enhanced,-0.19,-1.01,0,170,1,0,1,0,1,639,450,170,341,166,76,229,105,16,9,7,0.778,0.026,0,16,9,7,0.778,0.037,0,8,5,3,0.049,0.6,0,-0.41,-2.84,-0.31,-1.84,-0.952,-3.41,8
borders,-1.9,1.41,0,779,1,0,1,0,1,1234,407,779,555,110,113,235,306,20,16,4,0.25,0.016,0,11,10,1,0.1,0.028,0,20,16,4,0.026,0.25,0,1.04,6.02,-0.42,-1.9,1.254,6.7,7
embassy,-1.52,1.03,0,493,1,0,1,1,1,731,207,493,354,88,102,134,212,15,13,2,0.154,0.021,0,13,5,8,1.6,0.067,0,15,11,4,0.031,0.364,0,1.1,7.61,0.14,0.53,0.924,4.81,7
usd8,0.1,-0.91,0,251,1,0,1,0,1,924,576,251,437,187,100,283,143,85,12,73,6.083,0.101,1,12,10,2,0.2,0.021,0,10,10,0,0.041,0,0,-0.12,-0.86,0.12,0.78,-0.826,-3.64,4
growers,0.49,-0.99,0,282,1,1,1,0,1,575,291,282,195,60,83,92,101,42,26,16,0.615,0.079,0,42,24,18,0.75,0.169,0,26,20,6,0.102,0.3,0,0.64,2.25,1.71,8.02,-1.023,-5.06,7
parity,-0.56,-1.97,0,45,1,0,1,0,1,204,156,45,121,54,24,87,32,10,9,1,0.111,0.052,0,10,9,1,0.111,0.068,0,4,4,0,0.098,0,0,-0.1,-1.1,0.28,0.93,-2.156,-4.07,6
pre,-1.16,0.66,0,706,1,0,1,0,1,2044,1195,706,741,171,112,435,275,38,29,9,0.31,0.019,0,38,25,13,0.52,0.033,0,23,13,10,0.034,0.769,0,0.19,0.83,-0.17,-1.2,0.571,3.01,3
earthquake,0.07,-2.07,0,136,1,0,1,0,1,506,343,136,240,86,22,160,67,23,14,9,0.643,0.048,0,23,11,12,1.091,0.072,0,14,11,3,0.115,0.273,0,-0.12,-0.72,-0.52,-2.43,-1.696,-4.65,10
announcing,-0.09,-1.13,0,364,1,0,1,0,1,1050,661,364,519,147,82,303,203,44,37,7,0.189,0.044,0,44,25,19,0.76,0.071,0,37,6,31,0.113,5.167,1,-0.34,-1.82,-0.04,-0.25,-1.147,-4,10
seasonal,-0.26,-1.67,0,104,1,1,1,0,1,240,126,104,155,45,37,83,64,6,6,0,0,0.026,0,5,4,1,0.25,0.041,0,6,6,0,0.061,0,0,0.13,1.57,1.38,3.8,-1.531,-4.01,8
replenish,-0.03,-0.77,0,199,1,1,1,0,1,265,65,199,147,34,84,48,98,8,7,1,0.143,0.031,0,4,3,1,0.333,0.066,0,8,7,1,0.042,0.143,0,0.81,7.92,2.1,4.6,-0.777,-3.3,9
holocaust,0.27,-0.55,0,548,1,1,1,0,1,1450,880,548,577,188,131,333,233,40,39,1,0.026,0.028,0,39,36,3,0.083,0.046,0,40,14,26,0.079,1.857,1,-0.01,-0.04,0.5,3.93,-0.565,-3.08,9
hadnt,-4.26,1.85,0,86,1,0,1,0,1,257,168,86,175,41,29,109,65,7,7,0,0,0.028,0,7,7,0,0,0.043,0,6,4,2,0.075,0.5,0,0.13,2.4,-0.72,-1.72,1.543,3.36,5
communist,-0.59,0.75,0,1887,1,0,1,1,1,2130,176,1887,400,26,109,84,299,116,115,1,0.009,0.058,0,18,17,1,0.059,0.114,0,116,115,1,0.065,0.009,0,2.87,8.07,0.86,1.92,0.635,4.73,9
questionable,-5.12,2.39,0,125,1,0,1,0,1,282,139,125,195,43,23,112,74,9,6,3,0.5,0.033,0,6,4,2,0.5,0.045,0,9,5,4,0.078,0.8,0,0.02,0.43,-0.78,-1.79,2.351,4.1,12
assessment,-0.08,-1.24,0,261,1,0,1,0,1,667,350,261,359,100,70,197,144,31,11,20,1.818,0.049,0,10,7,3,0.429,0.029,0,31,9,22,0.135,2.444,1,0.09,0.78,0.34,1.54,-1.192,-4.04,10
fails,-1.72,0.82,0,408,1,1,1,0,1,1293,834,408,606,176,94,364,219,15,13,2,0.154,0.012,0,13,10,3,0.3,0.016,0,15,10,5,0.038,0.5,0,-0.29,-1.92,-0.77,-5.2,0.75,3.1,5
usd,-1.29,0.92,0,796,1,1,1,0,1,2643,1781,796,629,140,80,378,232,64,48,16,0.333,0.025,0,64,48,16,0.333,0.037,0,35,31,4,0.046,0.129,0,-0.09,-0.2,-0.65,-5.73,0.779,4.47,3
spends,-2.94,1.21,0,200,1,1,1,0,1,618,398,200,382,78,56,232,133,10,10,0,0,0.016,0,10,10,0,0,0.026,0,6,5,1,0.031,0.2,0,0.18,2.47,-0.88,-3.17,1.05,3.03,6
elite,-3.14,1.44,0,460,1,1,1,0,1,1036,483,460,415,43,54,188,204,64,19,45,2.368,0.066,1,64,19,45,2.368,0.153,1,18,16,2,0.041,0.125,0,0.3,2.65,-1.23,-3.76,1.256,3.7,5
route,-0.12,-0.97,0,251,1,1,1,0,1,604,333,251,361,84,72,207,144,15,11,4,0.364,0.025,0,11,8,3,0.375,0.034,0,15,10,5,0.064,0.5,0,0.4,3.46,1.13,4.36,-0.887,-3.39,5
sensitive,-2.39,1.07,0,243,1,0,1,0,1,610,323,243,342,103,53,198,124,16,14,2,0.143,0.027,0,11,11,0,0,0.035,0,16,14,2,0.07,0.143,0,0.24,1.81,-0.7,-2.95,0.861,3.18,9
scammers,0.04,-0.89,0,196,1,1,1,0,1,580,382,196,263,141,80,165,96,15,14,1,0.071,0.027,0,15,12,3,0.25,0.041,0,14,8,6,0.077,0.75,0,-0.09,-0.5,1.12,6.8,-0.952,-3.89,8
producers,2.24,-1.24,0,1336,1,1,1,0,1,1890,542,1336,378,97,140,165,204,94,67,27,0.403,0.052,1,28,22,6,0.273,0.054,0,94,67,27,0.076,0.403,1,4.63,5.89,2.56,15.26,-1.327,-13.85,9
rebate,-0.51,-1.19,0,88,1,1,1,0,1,251,156,88,128,59,46,72,52,13,10,3,0.3,0.055,0,13,10,3,0.3,0.091,0,7,6,1,0.086,0.167,0,0,0.02,1.08,4.16,-1.145,-3.2,6
separate,-2.72,1.14,0,377,1,1,1,0,1,1116,660,377,547,134,59,324,197,13,12,1,0.083,0.012,0,13,12,1,0.083,0.02,0,10,8,2,0.027,0.25,0,-0.25,-1.98,-0.56,-3.1,1.02,3.1,8
commonsense,0.53,-0.62,0,477,1,1,1,0,1,1541,1061,477,416,189,113,250,164,34,31,3,0.097,0.023,0,34,31,3,0.097,0.033,0,29,19,10,0.065,0.526,0,-0.38,-0.91,0.84,8.24,-0.615,-3.74,11
eligibility,0.1,-0.89,0,232,1,1,1,0,1,818,582,232,365,170,95,240,122,14,13,1,0.077,0.017,0,14,13,1,0.077,0.025,0,7,5,2,0.031,0.4,0,-0.34,-1.84,0.46,3.3,-0.868,-3.76,11
godspeed,-3.74,2.03,0,175,1,0,1,1,1,267,92,175,132,22,41,56,76,45,18,27,1.5,0.203,1,13,3,10,3.333,0.165,0,45,18,27,0.346,1.5,1,0.43,3.71,-0.02,-0.03,1.854,5.49,8
withheld,-3.42,1.86,0,176,1,1,1,0,1,493,305,176,269,106,56,160,101,19,15,4,0.267,0.04,0,19,10,9,0.9,0.066,0,15,7,8,0.093,1.143,0,-0.05,-0.3,-0.8,-3.9,1.576,5.19,8
violations,-2.31,1.25,0,324,1,1,1,0,1,893,538,324,413,116,63,251,145,21,16,5,0.312,0.024,0,21,16,5,0.312,0.041,0,11,9,2,0.035,0.222,0,0.21,1.34,-1.14,-6.19,1.058,4.38,10
vessel,-0.02,-2.72,0,63,1,0,1,0,1,119,51,63,84,21,22,35,44,6,5,1,0.2,0.053,0,6,3,3,1,0.133,0,5,3,2,0.086,0.667,0,0.1,1.93,0.83,1.53,-2.466,-4.87,6
extraordinary,0.98,-1.13,0,528,1,0,1,0,1,1612,1012,528,594,195,131,353,223,47,37,10,0.27,0.03,0,47,37,10,0.27,0.049,0,19,14,5,0.037,0.357,0,0.13,0.38,0.3,2.47,-1.041,-6.41,13
battalion,-0.62,-1.23,0,91,1,0,1,0,1,163,65,91,118,32,48,48,67,5,5,0,0,0.032,0,5,4,1,0.25,0.083,0,4,4,0,0.046,0,0,0.21,3.48,0.94,1.93,-1.151,-3.02,9
mothers,0.56,-0.87,0,652,1,0,1,0,1,2074,1403,652,780,223,145,449,316,55,22,33,1.5,0.027,1,55,19,36,1.895,0.041,1,22,19,3,0.035,0.158,0,-0.76,-3.07,-0.13,-1.17,-0.859,-4.7,7
lawless,-3.86,2.22,0,234,1,1,1,0,1,504,253,234,239,69,42,120,111,19,12,7,0.583,0.039,0,11,11,0,0,0.045,0,19,12,7,0.088,0.583,0,0.21,1.39,-2.37,-8.83,1.871,6.1,7
street,-1.65,1.02,0,1000,1,1,1,0,1,2897,1793,1000,851,196,107,514,309,59,54,5,0.093,0.021,0,59,54,5,0.093,0.034,0,30,21,9,0.031,0.429,0,-0.83,-2.34,-0.41,-3.7,0.893,4.42,6
refrain,-6.04,2.73,0,51,1,0,1,0,1,162,104,51,132,37,20,83,44,4,4,0,0,0.025,0,4,4,0,0,0.04,0,4,3,1,0.085,0.333,0,0,0.07,-0.42,-0.93,2.493,3.49,7
eisenhower,-0.59,-0.96,0,189,1,0,1,0,1,314,115,189,167,37,48,71,90,34,10,24,2.4,0.121,1,10,5,5,1,0.095,0,34,7,27,0.219,3.857,1,0.26,2.86,0.77,1.9,-1.122,-3.14,10
passes,-1.77,0.85,0,372,1,0,1,0,1,904,483,372,497,126,90,281,196,19,14,5,0.357,0.021,0,14,10,4,0.4,0.03,0,19,11,8,0.054,0.727,0,0.2,1.45,0.05,0.23,0.759,3.17,6
drinking,-6.58,3.41,0,187,1,0,1,0,1,506,298,187,286,59,24,166,107,12,10,2,0.2,0.024,0,10,9,1,0.111,0.035,0,12,8,4,0.069,0.5,0,-0.07,-1.12,-0.71,-2.19,3.208,5,8
wastewater,-0.22,-2.06,0,56,1,1,1,0,1,165,108,56,96,44,32,59,36,7,6,1,0.167,0.044,0,7,6,1,0.167,0.069,0,5,4,1,0.098,0.25,0,-0.01,-0.07,1.92,5.62,-1.911,-4.35,10
graduating,-0.58,-1.53,0,105,1,0,1,0,1,320,214,105,224,77,49,144,79,7,6,1,0.167,0.022,0,7,5,2,0.4,0.034,0,6,4,2,0.061,0.5,0,-0.1,-1.39,0.61,2.12,-1.725,-3.83,10
broader,-0.22,-1.5,0,135,1,0,1,0,1,473,291,135,258,86,49,167,78,11,10,1,0.1,0.024,0,11,8,3,0.375,0.039,0,8,7,1,0.063,0.143,0,0.06,0.63,-0.12,-0.47,-1.293,-3.8,7
X200th,-0.4,-1.77,0,67,1,0,1,0,1,104,35,67,79,21,39,27,51,4,3,1,0.333,0.04,0,3,2,1,0.5,0.094,0,4,3,1,0.063,0.333,0,0.18,3.67,1.17,2.05,-1.854,-4.15,6
hash_paycheckprotectionprogram,1.69,-0.55,0,1387,1,0,1,0,2,1510,123,1387,229,52,138,60,169,73,59,14,0.237,0.051,0,10,9,1,0.111,0.088,0,73,59,14,0.056,0.237,0,6.4,10.71,0.8,2.75,-0.55,-6.16,30
hash_justiceact,0.35,-0.67,0,354,1,0,1,0,2,357,3,354,95,1,81,3,92,52,26,26,1,0.17,1,1,1,0,0,0.5,0,52,26,26,0.172,1,1,1.59,7.26,-0.22,-0.07,-0.648,-3.53,15
warrants,-3.77,1.75,0,158,1,0,1,0,1,271,109,158,171,33,38,84,83,17,8,9,1.125,0.067,0,8,3,5,1.667,0.079,0,17,6,11,0.121,1.833,0,0.22,3.41,-1.02,-2.12,1.59,3.98,8
incl,-0.05,-2.45,0,118,1,1,1,0,1,426,302,118,143,50,17,94,45,45,37,8,0.216,0.118,0,45,26,19,0.731,0.175,0,37,16,21,0.457,1.312,1,-0.29,-1.41,-1.35,-5.9,-2.337,-4.95,4
discriminate,-3.81,1.58,0,114,1,1,1,0,1,790,659,114,387,168,33,299,77,24,15,9,0.6,0.031,0,24,15,9,0.6,0.038,0,6,6,0,0.056,0,0,-0.94,-6.31,-1.02,-6.81,1.415,3.18,12
telehealth,1.56,-1.38,0,560,1,1,1,0,1,942,381,560,275,102,118,143,131,33,23,10,0.435,0.036,0,19,18,1,0.056,0.052,0,33,23,10,0.063,0.435,0,1.75,5.11,1.2,6.8,-1.378,-9.88,10
platforms,-1.82,1.12,0,462,1,0,1,0,1,1207,671,462,487,109,70,285,181,37,34,3,0.088,0.032,0,37,16,21,1.312,0.058,1,25,23,2,0.057,0.087,0,0.42,1.8,-0.42,-2.35,1.01,4.74,9
debated,-3.56,1.51,0,122,1,0,1,0,1,290,154,122,208,49,43,114,82,7,6,1,0.167,0.025,0,6,4,2,0.5,0.041,0,7,6,1,0.061,0.167,0,0.12,1.99,0.42,1.14,1.403,3.34,7
naval,-0.08,-0.96,0,236,1,1,1,0,1,588,345,236,261,82,72,132,125,19,18,1,0.056,0.033,0,19,18,1,0.056,0.058,0,8,7,1,0.035,0.143,0,0.18,0.94,1.76,9.07,-0.841,-3.35,5
gospel,-5.36,2.54,0,134,1,1,1,0,1,277,128,134,142,25,15,73,62,23,16,7,0.438,0.091,0,9,8,1,0.125,0.076,0,23,16,7,0.207,0.438,0,0.05,0.53,-2.19,-3.93,1.915,3.77,6
distinguished,0.18,-1.19,0,217,1,0,1,0,1,468,241,217,284,107,86,151,127,9,7,2,0.286,0.02,0,6,5,1,0.2,0.026,0,9,7,2,0.043,0.286,0,0.26,2.29,0.53,2.26,-1.14,-4.52,13
tolerated,-2.15,1.12,0,296,1,0,1,0,1,592,287,296,370,106,90,195,167,14,14,0,0,0.024,0,5,5,0,0,0.018,0,14,14,0,0.05,0,0,0.42,3.7,-0.69,-2.92,0.963,3.96,9
forgiveness,0.55,-1.48,0,291,1,0,1,0,1,636,324,291,340,79,77,189,140,42,11,31,2.818,0.071,1,10,8,2,0.25,0.032,0,42,11,31,0.169,2.818,1,0.47,3.58,0.45,1.73,-1.466,-6.07,11
hash_broadband,0.5,-2.7,0,73,1,0,1,0,2,107,34,73,42,10,20,20,22,18,11,7,0.636,0.202,0,5,3,2,0.667,0.172,0,18,11,7,0.327,0.636,0,0.28,2.68,1.53,1.9,-2.685,-6.74,14
connectivity,0.24,-1.29,0,177,1,1,1,0,1,367,185,177,175,67,69,97,75,17,14,3,0.214,0.049,0,17,6,11,1.833,0.101,0,14,12,2,0.086,0.167,0,0.37,2.44,1.57,6.05,-1.328,-5.05,12
testify,-2.59,1.73,0,405,1,1,1,0,1,1432,984,405,462,180,71,290,154,29,26,3,0.115,0.021,0,29,26,3,0.115,0.03,0,22,19,3,0.057,0.158,0,-0.68,-2.24,-0.65,-5.48,1.514,6.91,7
defund,-1.72,1.09,0,665,1,1,1,0,1,1203,519,665,500,110,86,245,246,55,33,22,0.667,0.048,1,33,10,23,2.3,0.068,1,55,15,40,0.09,2.667,1,0.62,3.93,-1.01,-4.44,0.983,4.78,6
reduction,0.26,-1.14,0,286,1,0,1,0,1,758,443,286,389,122,84,229,145,16,14,2,0.143,0.022,0,14,9,5,0.556,0.033,0,16,11,5,0.059,0.455,0,0.33,2.12,0.24,1.21,-1.006,-4.36,9
halting,-4.78,2.12,0,60,1,0,1,0,1,183,121,60,130,55,22,88,40,14,7,7,1,0.083,0,14,4,10,2.5,0.131,0,7,4,3,0.132,0.75,0,0.07,1.19,-0.68,-1.85,1.57,3.28,7
hair,-3.98,2.19,0,521,1,1,1,0,1,1355,768,521,528,89,62,288,214,46,19,27,1.421,0.035,1,46,18,28,1.556,0.064,1,19,18,1,0.038,0.056,0,-0.13,-0.83,-2.12,-9.43,2.039,5.8,4
industrial,0.17,-0.81,0,290,1,0,1,0,1,719,390,290,327,91,91,183,130,20,17,3,0.176,0.029,0,20,17,3,0.176,0.054,0,15,12,3,0.055,0.25,0,0.68,3.46,0.46,2.23,-0.702,-3.4,10
collaborative,-0.33,-1.42,0,108,1,0,1,0,1,305,195,108,185,74,53,115,69,8,6,2,0.333,0.027,0,8,6,2,0.333,0.043,0,5,5,0,0.049,0,0,-0.01,-0.09,0.36,1.4,-1.483,-3.99,13
builds,0.35,-1.83,0,182,1,0,1,0,1,464,263,182,310,111,63,193,105,11,8,3,0.375,0.024,0,5,4,1,0.25,0.019,0,11,8,3,0.064,0.375,0,0.08,0.91,0.29,1.15,-1.732,-5.73,6
statements,-2.18,1.14,0,491,1,1,1,0,1,1312,721,491,578,123,67,332,221,25,16,9,0.562,0.019,0,25,14,11,0.786,0.036,0,16,11,5,0.034,0.455,0,0.25,1.4,-0.64,-3.38,0.956,3.97,10
testimony,-1.45,1.58,0,939,1,1,1,0,1,2753,1720,939,663,209,133,377,263,68,57,11,0.193,0.025,0,56,42,14,0.333,0.034,0,68,57,11,0.078,0.193,0,-0.42,-0.71,-0.66,-7.55,1.344,10.11,9
argued,-3.91,1.68,0,124,1,0,1,0,1,511,310,124,262,75,35,165,78,12,12,0,0,0.024,0,12,10,2,0.2,0.04,0,7,7,0,0.06,0,0,-0.06,-0.66,-0.38,-1.46,1.462,3.36,6
geopolitical,-3.82,1.87,0,105,1,0,1,1,1,151,37,105,93,11,35,30,58,17,6,11,1.833,0.127,0,2,2,0,0,0.057,0,17,6,11,0.193,1.833,0,0.39,4.31,0.85,1.1,1.595,4.32,12
hash_standwithhongkong,-2.57,1.26,0,159,1,0,1,0,2,211,52,159,60,19,29,22,38,30,18,12,0.667,0.166,0,7,7,0,0,0.156,0,30,18,12,0.233,0.667,0,0.65,3.77,-0.88,-2.01,1.001,3.78,22
allocation,-0.78,-1.51,0,72,1,1,1,0,1,201,122,72,129,51,29,86,41,7,6,1,0.167,0.036,0,7,4,3,0.75,0.061,0,6,6,0,0.091,0,0,-0.01,-0.17,1.43,4.03,-1.499,-3.16,10
wealth,-3.31,1.52,0,532,1,1,1,0,1,2602,1975,532,668,145,48,448,196,46,43,3,0.07,0.018,0,46,43,3,0.07,0.024,0,17,14,3,0.033,0.214,0,-0.64,-2.25,-2.26,-14.83,1.376,3.82,6
opposition,-1.32,1.08,0,720,1,1,1,0,1,1762,910,720,667,165,118,371,267,29,19,10,0.526,0.017,0,29,19,10,0.526,0.033,0,18,17,1,0.026,0.059,0,0.92,4.55,-0.61,-4.07,0.917,5.62,10
blatant,-2.45,1.4,0,427,1,1,1,0,1,1272,825,427,558,161,77,357,192,15,15,0,0,0.012,0,15,13,2,0.154,0.019,0,15,12,3,0.036,0.25,0,-0.22,-1.27,-1.04,-6.87,1.218,4.98,7
transition,0.31,-0.8,0,520,1,0,1,0,1,2227,1606,520,721,217,107,474,224,28,25,3,0.12,0.013,0,28,21,7,0.333,0.018,0,25,23,2,0.051,0.087,0,-1.12,-3.85,0.16,1.54,-0.693,-3.62,10
collaboration,0.52,-1.53,0,242,1,1,1,0,1,687,432,242,346,130,81,216,122,20,19,1,0.053,0.03,0,12,12,0,0,0.029,0,20,19,1,0.09,0.053,0,0.08,0.45,0.76,4.28,-1.426,-5.81,13
described,-2.76,1.14,0,242,1,0,1,0,1,762,437,242,390,100,56,232,137,13,11,2,0.182,0.017,0,13,10,3,0.3,0.031,0,9,8,1,0.039,0.125,0,0.05,0.46,-0.23,-1.07,0.98,3.02,9
israel,0.68,0.4,0,2434,1,1,1,1,1,3899,1345,2434,744,170,182,324,396,69,54,15,0.278,0.018,0,69,46,23,0.5,0.054,1,54,50,4,0.023,0.08,0,4.63,7.57,0.57,5.26,0.356,4.02,6
awarding,0.01,-1.14,0,150,1,0,1,0,1,238,88,150,141,49,66,66,75,9,9,0,0,0.039,0,6,4,2,0.5,0.073,0,9,9,0,0.064,0,0,0.61,6.13,1.08,2.92,-0.961,-3.75,8
usd21,-0.23,-1.78,0,81,1,0,1,0,1,232,148,81,139,35,32,89,47,26,11,15,1.364,0.126,0,26,6,20,3.333,0.213,0,11,6,5,0.157,0.833,0,0.17,1.24,-0.6,-1.74,-1.699,-4.26,5
extending,0.03,-0.66,0,341,1,0,1,0,1,1005,643,341,530,193,119,338,177,18,10,8,0.8,0.018,0,10,8,2,0.25,0.016,0,18,9,9,0.056,1,0,-0.16,-1.17,0.26,1.73,-0.696,-3.17,9
haircut,-7.84,3.8,0,76,1,0,1,0,1,196,109,76,139,23,12,78,52,7,7,0,0,0.037,0,7,7,0,0,0.069,0,5,5,0,0.07,0,0,0.03,0.74,-1.29,-2.04,3.236,3.59,7
maintenance,1.24,-2.07,0,265,1,1,1,0,1,619,342,265,314,108,80,185,119,27,13,14,1.077,0.046,0,13,10,3,0.3,0.04,0,27,12,15,0.113,1.25,0,0.56,2.85,0.78,3.89,-1.822,-8.72,11
disagree,-1.99,1.38,0,994,1,0,1,0,1,2358,1156,994,721,127,98,399,292,42,37,5,0.135,0.018,0,42,34,8,0.235,0.038,0,37,28,9,0.039,0.321,0,0.71,3.71,-0.26,-1.39,1.175,6.08,8
chose,-1.51,1.1,0,739,1,0,1,0,1,1930,1135,739,813,173,135,452,338,16,13,3,0.231,0.008,0,11,11,0,0,0.01,0,16,13,3,0.022,0.231,0,0.38,2.41,-0.21,-1.4,1.01,5.41,5
possibly,-3.54,2.03,0,494,1,0,1,0,1,1326,707,494,551,112,54,328,194,22,19,3,0.158,0.017,0,19,16,3,0.188,0.028,0,22,18,4,0.047,0.222,0,0.12,1.03,-0.66,-2.97,1.685,5.82,8
concede,-4.42,1.98,0,205,1,0,1,0,1,396,149,205,229,34,33,104,107,17,10,7,0.7,0.045,0,8,6,2,0.333,0.057,0,17,10,7,0.09,0.7,0,0.11,2.24,-1.14,-2.32,1.841,3.74,7
substances,0.56,-2.88,0,82,1,0,1,0,1,199,115,82,111,54,29,73,36,29,7,22,3.143,0.171,1,6,5,1,0.2,0.055,0,29,7,22,0.547,3.143,1,0.12,1.28,0.23,0.73,-2.351,-6.08,10
cuba,-2.29,1.2,0,615,1,0,1,0,1,834,187,615,222,33,40,86,125,102,54,48,0.889,0.139,1,15,9,6,0.667,0.087,0,102,54,48,0.199,0.889,1,0.76,2.57,-0.51,-1.68,0.932,3.98,4
chairing,0.13,-2.05,0,76,1,0,1,0,1,241,165,76,123,72,35,83,40,13,10,3,0.3,0.057,0,13,6,7,1.167,0.086,0,10,6,4,0.152,0.667,0,-0.09,-0.8,0.01,0.03,-1.777,-4.96,8
floods,-0.1,-0.9,0,178,1,1,1,0,1,532,336,178,234,92,57,159,71,22,20,2,0.1,0.043,0,20,20,0,0,0.063,0,22,11,11,0.141,1,0,0.28,1.47,0.86,4.04,-0.869,-3.41,6
aims,0.48,-1.41,0,235,1,0,1,0,1,512,258,235,291,101,83,158,121,18,16,2,0.125,0.036,0,16,12,4,0.333,0.066,0,18,10,8,0.083,0.8,0,0.52,3.93,0.48,1.97,-1.252,-5.38,4
therapy,-0.23,-0.85,0,221,1,0,1,0,1,736,501,221,364,115,70,240,114,16,13,3,0.231,0.022,0,16,13,3,0.231,0.033,0,12,8,4,0.057,0.5,0,0.11,0.75,0.27,1.33,-0.827,-3.09,7
overdoses,0.34,-2.41,0,109,1,1,1,0,1,239,124,109,153,54,39,81,67,11,11,0,0,0.048,0,11,4,7,1.75,0.097,0,11,8,3,0.112,0.375,0,0.11,1.19,1.11,3.47,-2.389,-6.17,9
