row,candidate,stateDist,avgIdeal,idealTwitter,idealWeb,twWeight,candStem,liberal,conservative,moderate,thetaExternal,thetaStart,sigmaStart,idealWebLibcon,seThetaWebLibcon,wordCountWebLibcon,idealTwitterLibcon,seThetaTwitterLibcon,wordCountTwitterLibcon,party,partyLeader,incumbent,primaryPct,screenName,officialScreenName,followersCampaign,followersOfficial,house,rep,generalElec,generalElecJungle,district
1492,Art Peterson,CA-39,NA,NA,NA,NA,CA-39-peterson_art-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,6.6,NA,NA,NA,NA,1,1,0,0,CA-39
1493,Aja Smith,CA-39,1.09,1.24,0.63,0.76,CA-39-smith_aja-,0,0,0,NA,0.991787533,0.5,0.63,0.053,625,1.24,0.0083,21668,R,0,0,12.6,@AjaforCongress,NA,NA,NA,1,1,1,0,CA-39
1494,Bill Spinney,CA-39,0.86,NA,0.86,0,CA-39-spinney_bill-,0,0,0,NA,0.991787533,0.5,0.86,0.0314,1840,NA,NA,NA,R,0,0,9.6,NA,NA,NA,NA,1,1,0,0,CA-39
1495,Emmanuel Suarez,CA-39,0.96,NA,0.96,0,CA-39-suarez_emmanuel-,0,0,0,NA,0.991787533,0.5,0.96,0.0455,761,NA,NA,NA,R,0,0,2.1,NA,NA,NA,NA,1,1,0,0,CA-39
1496,Greg Raths,CA-40,1.09,1.06,1.09,0.06,CA-40-raths_greg-,0,0,0,NA,0.991787533,0.5,1.09,0.0326,1396,1.06,0.0388,1085,R,0,0,23.3,@GregRaths,NA,NA,NA,1,1,0,0,CA-40
1497,Nick Taurus,CA-40,NA,NA,NA,NA,CA-40-taurus_nick-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,1.2,NA,NA,NA,NA,1,1,0,0,CA-40
1498,John Lucio,CA-41,0.98,NA,0.98,0,CA-41-lucio_michael-,0,0,0,NA,0.991787533,0.5,0.98,0.0322,2055,NA,NA,NA,R,0,0,4.6,NA,NA,NA,NA,1,1,0,0,CA-41
1499,John Briscoe,CA-42,0.92,1.26,0.76,0.32,CA-42-briscoe_john-,0,0,0,NA,0.991787533,0.5,0.76,0.0451,999,1.26,0.0173,5234,R,0,0,26.4,@johnfbriscoe,NA,NA,NA,1,1,1,0,CA-42
1500,Omar Navarro,CA-43,1.3,1.59,0.8,0.63,CA-43-navarro_omar-,0,0,0,NA,0.991787533,0.5,0.8,0.0754,271,1.59,0.0128,5267,R,0,0,11.9,@RealOmarNavarro,NA,NA,NA,1,1,1,0,CA-43
1501,Allison Pratt,CA-43,NA,NA,NA,NA,CA-43-pratt_allison-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,7.4,NA,NA,NA,NA,1,1,0,0,CA-43
1502,Paul Jones,CA-44,0.99,NA,0.99,0,CA-44-jones_paul-,0,0,0,NA,0.991787533,0.5,0.99,0.0286,2484,NA,NA,NA,R,0,0,24.3,@Congress2020J,NA,NA,NA,1,1,1,0,CA-44
1503,Long Pham,CA-45,NA,NA,NA,NA,CA-45-pham_long-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,8.6,NA,NA,NA,NA,1,1,0,0,CA-45
1504,Christopher Gonzales,CA-46,0.94,NA,0.94,0,CA-46-gonzales_christopher-,0,0,0,NA,0.991787533,0.5,0.94,0.0511,620,NA,NA,NA,R,0,0,15.6,@gonzalesforCA46,NA,NA,NA,1,1,1,0,CA-46
1505,Mike Nguyen,CA-46,1.02,NA,1.02,0,CA-46-nguyen_mike-,0,0,0,NA,0.991787533,0.5,1.02,0.0812,243,NA,NA,NA,R,0,0,12.1,NA,NA,NA,NA,1,1,0,0,CA-46
1506,Felix Rocha,CA-46,NA,NA,NA,NA,CA-46-rocha_felix-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,9.3,NA,NA,NA,NA,1,1,0,0,CA-46
1507,Scott Baugh,CA-47,0.93,0.89,0.95,0.38,CA-47-baugh_scott-,0,0,0,NA,0.991787533,0.5,0.95,0.0583,435,0.89,0.0233,2967,R,0,0,30.9,@ScottBaughCA47,NA,NA,NA,1,1,1,0,CA-47
1508,Brian Burley,CA-47,NA,NA,NA,NA,CA-47-burley_brian-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,7.1,@Burley4Congress,NA,NA,NA,1,1,0,0,CA-47
1509,Amy Phan West,CA-47,1.31,1.38,1.16,0.7,CA-47-phan-west_amy-,0,0,0,NA,0.991787533,0.5,1.16,0.0482,515,1.38,0.0093,13154,R,0,0,8.3,@amyphanwest,NA,NA,NA,1,1,0,0,CA-47
1510,Errol Webber,CA-47,1.42,1.54,1,0.78,CA-47-webber_errol-,0,0,0,NA,0.991787533,0.5,1,0.0464,764,1.54,0.0058,30131,R,0,0,2,@ErrolWebber,NA,NA,NA,1,1,0,0,CA-47
1511,Lisa Bartlett,CA-49,0.6,0.93,0.52,0.19,CA-49-bartlett_lisa-,0,0,0,NA,0.991787533,0.5,0.52,0.0576,399,0.93,0.0373,1076,R,0,0,10.7,@BartlettForCA,NA,NA,NA,1,1,0,0,CA-49
1512,Brian Maryott,CA-49,0.91,1.04,0.88,0.18,CA-49-maryott_brian-,0,0,0,NA,0.991787533,0.5,0.88,0.034,1367,1.04,0.0224,3272,R,0,0,19,@brianlmaryott,NA,NA,NA,1,1,1,0,CA-49
1513,JosiahO'Neil,CA-49,1.22,1.43,1.12,0.33,CA-49-oneil_josiah-,0,0,0,NA,0.991787533,0.5,1.12,0.0597,388,1.43,0.0238,2160,R,0,0,7.8,@JosiahONeilCA,NA,NA,NA,1,1,0,0,CA-49
1514,Christopher Rodriguez,CA-49,1.06,1.24,0.75,0.64,CA-49-rodriguez_christopher-,0,0,0,NA,0.991787533,0.5,0.75,0.0741,374,1.24,0.0135,7414,R,0,0,9.7,@Vote4CRod,NA,NA,NA,1,1,0,0,CA-49
1515,Renee Taylor,CA-49,0.7,NA,0.7,0,CA-49-taylor_renee-,0,0,0,NA,0.991787533,0.5,0.7,0.0329,1478,NA,NA,NA,R,0,0,1.4,@SoCal_Reborn,NA,NA,NA,1,1,0,0,CA-49
1516,David Chiddick,CA-50,NA,NA,NA,NA,CA-50-chiddick_david-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,5.4,NA,NA,NA,NA,1,1,0,0,CA-50
1517,Corey Gustafson,CA-50,0.85,NA,0.85,0,CA-50-gustafson_corey-,0,0,0,NA,0.991787533,0.5,0.85,0.0466,757,NA,NA,NA,R,0,0,29.9,@CoreyCA50,NA,NA,NA,1,1,1,0,CA-50
1518,Stan Caplan,CA-51,0.96,NA,0.96,0,CA-51-caplan_stan-,0,0,0,NA,0.991787533,0.5,0.96,0.0659,394,NA,NA,NA,R,0,0,37.2,NA,NA,NA,NA,1,1,1,0,CA-51
1519,Tyler Geffeney,CA-52,1.11,NA,1.11,0,CA-52-geffeney_tyler-,0,0,0,NA,0.991787533,0.5,1.11,0.0409,859,NA,NA,NA,R,0,0,30.5,NA,NA,NA,NA,1,1,1,0,CA-52
1520,James Bradley,CA-Sen03,1.25,1.53,0.85,0.6,CA-Sen03-bradley_james-,0,0,0,NA,0.991787533,0.5,0.85,0.028,1969,1.53,0.0053,32386,R,0,0,3.4,@jamesbradleyca,NA,NA,NA,0,1,0,0,CA-Se
1521,Jon Elist,CA-Sen03,0.87,NA,0.87,0,CA-Sen03-elist_jon-,0,0,0,NA,0.991787533,0.5,0.87,0.0398,1032,NA,NA,NA,R,0,0,4.2,NA,NA,NA,NA,0,1,0,0,CA-Se
1522,Myron Hall,CA-Sen03,1.01,NA,1.01,0,CA-Sen03-hall_myron-,0,0,0,NA,0.991787533,0.5,1.01,0.0426,827,NA,NA,NA,R,0,0,0.9,@DrHallForSenate,NA,NA,NA,0,1,0,0,CA-Se
1523,Sarah Sun Liew,CA-Sen03,1.07,NA,1.07,0,CA-Sen03-liew_sarahsun-,0,0,0,NA,0.991787533,0.5,1.07,0.037,795,NA,NA,NA,R,0,0,1.1,@DrSarahSunLiew1,NA,NA,NA,0,1,0,0,CA-Se
1524,Mark Meuser,CA-Sen03,1.18,1.44,0.93,0.49,CA-Sen03-meuser_mark-,0,0,0,NA,0.991787533,0.5,0.93,0.0385,1084,1.44,0.0099,11561,R,0,0,14.9,@markmeuser,NA,NA,NA,0,1,1,0,CA-Se
1525,Enrique Petris,CA-Sen03,NA,NA,NA,NA,CA-Sen03-petris_enrique-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,0.5,NA,NA,NA,NA,0,1,0,0,CA-Se
1526,Chuck Smith,CA-Sen03,NA,NA,NA,NA,CA-Sen03-smith_chuck-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,3.9,NA,NA,NA,NA,0,1,0,0,CA-Se
1527,Carlos Tapia,CA-Sen03,1.2,NA,1.2,0,CA-Sen03-tapia_carlos-,0,0,0,NA,0.991787533,0.5,1.2,0.023,2427,NA,NA,NA,R,0,0,0.5,NA,NA,NA,NA,0,1,0,0,CA-Se
1528,Cordie Williams,CA-Sen03,1.22,1.27,1.21,0.21,CA-Sen03-williams_cordie-,0,0,0,NA,0.991787533,0.5,1.21,0.0298,1437,1.27,0.0181,4288,R,0,0,6.9,@drcordiew,NA,NA,NA,0,1,0,0,CA-Se
1529,Jennifer Qualteri,CO-01,1.1,1.36,1.03,0.21,CO-01-qualteri_jennifer-,0,0,0,NA,0.991787533,0.5,1.03,0.0683,285,1.36,0.0408,822,R,0,0,100,@JQualteri,NA,NA,NA,1,1,1,0,CO-01
1530,Marshall Dawson,CO-02,0.85,NA,0.85,0,CO-02-dawson_marshall-,0,0,0,NA,0.991787533,0.5,0.85,0.039,1064,NA,NA,NA,R,0,0,100,NA,NA,NA,NA,1,1,1,0,CO-02
1531,Don Coram,CO-03,1.08,NA,1.08,0,CO-03-coram_don-,0,0,0,NA,0.991787533,0.5,1.08,0.0664,358,NA,NA,NA,R,0,0,34.5,@coramforco,NA,NA,NA,1,1,0,0,CO-03
1532,Robert Lewis,CO-04,NA,NA,NA,NA,CO-04-lewis_robert-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,25.6,NA,NA,NA,NA,1,1,0,0,CO-04
1533,Andrew Heaton,CO-05,NA,NA,NA,NA,CO-05-heaton_andrew-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,6.1,NA,NA,NA,NA,1,1,0,0,CO-05
1534,Rebecca Keltie,CO-05,1.18,1.4,0.79,0.65,CO-05-keltie_rebecca-,0,0,0,NA,0.991787533,0.5,0.79,0.0908,227,1.4,0.0157,4661,R,0,0,12.7,@Keltie4Congress,NA,NA,NA,1,1,0,0,CO-05
1535,Dave Williams,CO-05,1.33,1.49,1.29,0.19,CO-05-williams_david-,0,0,0,NA,0.991787533,0.5,1.29,0.0504,392,1.49,0.0306,1033,R,0,0,32.9,@RepDaveWilliams,NA,NA,NA,1,1,0,0,CO-05
1536,Steven Monahan,CO-06,0.98,1.3,0.82,0.34,CO-06-monahan_steven-,0,0,0,NA,0.991787533,0.5,0.82,0.049,881,1.3,0.0168,5018,R,0,0,100,@StevenMonahanCO,NA,NA,NA,1,1,1,0,CO-06
1537,Erik Aadland,CO-07,1.01,1.03,1,0.4,CO-07-aadland_erik-,0,0,0,NA,0.991787533,0.5,1,0.0316,1636,1.03,0.0117,11957,R,0,0,47.9,@AadlandforCO,NA,NA,NA,1,1,1,0,CO-07
1538,Laurel Imer,CO-07,1.2,1.27,1.15,0.45,CO-07-imer_laurel-,0,0,0,NA,0.991787533,0.5,1.15,0.0552,441,1.27,0.0189,4097,R,0,0,16.1,@ImerForColorado,NA,NA,NA,1,1,0,0,CO-07
1539,Tim Reichert,CO-07,0.77,0.75,0.78,0.2,CO-07-reichert_tim-,0,0,0,NA,0.991787533,0.5,0.78,0.0393,1146,0.75,0.0253,3170,R,0,0,35.9,@TimReichertCO,NA,NA,NA,1,1,0,0,CO-07
1540,Tyler Allcorn,CO-08,1,1.17,0.98,0.1,CO-08-allcorn_tyler-,0,0,0,NA,0.991787533,0.5,0.98,0.0398,1002,1.17,0.0325,1305,R,0,0,16.6,@allcorn4co,NA,NA,NA,1,1,0,0,CO-08
1541,Barbara Kirkmeyer,CO-08,0.96,1.06,0.87,0.48,CO-08-kirkmeyer_barbara-,0,0,0,NA,0.991787533,0.5,0.87,0.0649,366,1.06,0.0207,3746,R,0,0,40.1,@Kirkmeyer4CO,NA,NA,NA,1,1,1,0,CO-08
1542,Jan Kulmann,CO-08,0.96,0.92,1.03,0.6,CO-08-kulmann_jan-,0,0,0,NA,0.991787533,0.5,1.03,0.0682,331,0.92,0.0164,5516,R,0,0,22.8,@JanKulmann,NA,NA,NA,1,1,0,0,CO-08
1543,Lori Saine,CO-08,1.29,1.53,1.17,0.35,CO-08-saine_lori-,0,0,0,NA,0.991787533,0.5,1.17,0.0574,429,1.53,0.0195,2541,R,0,0,20.5,@lorisaine,NA,NA,NA,1,1,0,0,CO-08
1544,Ron Hanks,CO-Sen03,1.09,1.21,1.07,0.11,CO-Sen03-hanks_ron-,0,0,0,NA,0.991787533,0.5,1.07,0.0334,1444,1.21,0.0274,2024,R,0,0,45.5,@HanksUSSenate,NA,NA,NA,0,1,0,0,CO-Se
1545,Joe O'Dea,CO-Sen03,0.9,1.12,0.79,0.35,CO-Sen03-odea_joe-,0,0,0,NA,0.991787533,0.5,0.79,0.0256,2406,1.12,0.0103,14342,R,0,0,54.5,@odeaforcolorado,NA,NA,NA,0,1,1,0,CO-Se
1546,Larry Lazor,CT-01,0.93,0.87,0.95,0.21,CT-01-lazor_larry-,0,0,0,NA,0.991787533,0.5,0.95,0.0476,693,0.87,0.0293,2021,R,0,0,100,@LarryLazor,NA,NA,NA,1,1,1,0,CT-01
1547,Mike France,CT-02,0.86,0.99,0.86,0.03,CT-02-france_mike-,0,0,0,NA,0.991787533,0.5,0.86,0.0365,1295,0.99,0.0566,469,R,0,0,100,@MikeFranceCT2,NA,NA,NA,1,1,1,0,CT-02
1548,Lesley DeNardis,CT-03,1.05,NA,1.05,0,CT-03-denardis_lesley-,0,0,0,NA,0.991787533,0.5,1.05,0.0619,392,NA,NA,NA,R,0,0,100,@lesleyforct,NA,NA,NA,1,1,1,0,CT-03
1549,Michael Goldstein,CT-04,1.35,1.42,1.1,0.78,CT-04-goldstein_michael-,0,0,0,NA,0.991787533,0.5,1.1,0.0574,394,1.42,0.0093,15595,R,0,0,39.7,@DrMGoldstein,NA,NA,NA,1,1,0,0,CT-04
1550,Jayme Stevenson,CT-04,0.82,0.95,0.76,0.32,CT-04-stevenson_jayme-,0,0,0,NA,0.991787533,0.5,0.76,0.0319,1626,0.95,0.0142,8581,R,0,0,60.3,@JaymeStevenson,NA,NA,NA,1,1,1,0,CT-04
1551,George Logan,CT-05,0.79,0.77,0.83,0.72,CT-05-logan_george-,0,0,0,NA,0.991787533,0.5,0.83,0.0705,272,0.77,0.0146,7713,R,0,0,100,@GSLoganCT,NA,NA,NA,1,1,1,0,CT-05
1552,Themis Klarides,CT-Sen03,0.88,0.86,0.92,0.6,CT-Sen03-klarides_themis-,0,0,0,NA,0.991787533,0.5,0.92,0.0619,433,0.86,0.0154,7137,R,0,0,40,@RepTKlarides,NA,NA,NA,0,1,0,0,CT-Se
1553,Leora Levy,CT-Sen03,1.01,1.18,0.97,0.17,CT-Sen03-levy_leora-,0,0,0,NA,0.991787533,0.5,0.97,0.0244,3021,1.18,0.0147,6938,R,0,0,50.6,@LeoraLevyCT,NA,NA,NA,0,1,1,0,CT-Se
1554,Peter Lumaj,CT-Sen03,1.07,1.22,1.06,0.06,CT-Sen03-lumaj_peter-,0,0,0,NA,0.991787533,0.5,1.06,0.0334,1324,1.22,0.0363,1019,R,0,0,9.4,@PeterLumaj,NA,NA,NA,0,1,0,0,CT-Se
1555,Lee Murphy,DE-00,1.27,1.27,NA,1,DE-00-murphy_lee-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,1.27,0.037,1027,R,0,0,100,@goMurph2020,NA,NA,NA,1,1,1,0,DE-00
1556,Mark Lombardo,FL-01,NA,NA,NA,NA,FL-01-lombardo_mark-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,24.4,NA,NA,NA,NA,1,1,0,0,FL-01
1557,Greg Merk,FL-01,1.08,NA,1.08,0,FL-01-merk_greg-,0,0,0,NA,0.991787533,0.5,1.08,0.0697,291,NA,NA,NA,R,0,0,5.9,@MerkGregory,NA,NA,NA,1,1,0,0,FL-01
1558,Justin Waters,FL-03,1,1.04,0.99,0.24,FL-03-waters_justin-,0,0,0,NA,0.991787533,0.5,0.99,0.0445,872,1.04,0.0222,3090,R,0,0,14.8,@justinwaterslaw,NA,NA,NA,1,1,0,0,FL-03
1559,Erick Aguilar,FL-04,1.02,NA,1.02,0,FL-04-aguilar_erick-,0,0,0,NA,0.991787533,0.5,1.02,0.0197,3975,NA,NA,NA,R,0,0,25.8,@ErickAguilarJAX,NA,NA,NA,1,1,0,0,FL-04
1560,Aaron Bean,FL-04,1.05,NA,1.05,0,FL-04-bean_aaron-,0,0,0,NA,0.991787533,0.5,1.05,0.0686,320,NA,NA,NA,R,0,0,68.1,@AaronBean,NA,NA,NA,1,1,1,0,FL-04
1561,Jon Chuba,FL-04,0.9,1.08,0.89,0.05,FL-04-chuba_jon-,0,0,0,NA,0.991787533,0.5,0.89,0.0342,1451,1.08,0.0404,911,R,0,0,6.1,@jontchuba,NA,NA,NA,1,1,0,0,FL-04
1562,Leigha Garner-Lopez,FL-05,1.22,1.5,1.08,0.33,FL-05-gamer-lopez_leigha-,0,0,0,NA,0.991787533,0.5,1.08,0.0396,889,1.5,0.015,4853,R,0,0,16.7,@RealLunaLopez,NA,NA,NA,1,1,0,0,FL-05
1563,Mara Macie,FL-05,1.09,1.49,0.9,0.32,FL-05-macie_mara-,0,0,0,NA,0.991787533,0.5,0.9,0.0481,711,1.49,0.0172,3687,R,0,0,17.7,@MaraMacie,NA,NA,NA,1,1,0,0,FL-05
1564,John Rutherford,FL-05,0.64,0.83,0.55,0.31,FL-05-rutherford_john-,0,0,0,NA,0.991787533,0.5,0.55,0.033,1216,0.83,0.0164,6015,R,0,0,65.7,@JRutherfordFL,@RepRutherfordFL,NA,NA,1,1,1,0,FL-05
1565,Charles Davis,FL-06,1.23,NA,1.23,0,FL-06-davis_charles-,0,0,0,NA,0.991787533,0.5,1.23,0.0367,1118,NA,NA,NA,R,0,0,22.6,NA,NA,NA,NA,1,1,0,0,FL-06
1566,Erika Benfield,FL-07,1.11,1.02,1.2,0.49,FL-07-benfield_erika-,0,0,0,NA,0.991787533,0.5,1.2,0.0531,453,1.02,0.0184,4874,R,0,0,5.4,@Erika_Benfield,NA,NA,NA,1,1,0,0,FL-07
1567,Brady Duke,FL-07,0.98,1.13,0.86,0.44,FL-07-duke_brady-,0,0,0,NA,0.991787533,0.5,0.86,0.0922,211,1.13,0.0287,1817,R,0,0,15.3,@bradydukefl,NA,NA,NA,1,1,0,0,FL-07
1568,Ted Edwards,FL-07,0.94,NA,0.94,0,FL-07-edwards_ted-,0,0,0,NA,0.991787533,0.5,0.94,0.0811,260,NA,NA,NA,R,0,0,5.8,NA,NA,NA,NA,1,1,0,0,FL-07
1569,Cory Mills,FL-07,1.32,1.37,0.88,0.91,FL-07-mills_cory-,0,0,0,NA,0.991787533,0.5,0.88,0.0836,299,1.37,0.006,32466,R,0,0,37.9,@CoryMillsFL,NA,NA,NA,1,1,1,0,FL-07
1570,Rusty Roberts,FL-07,1.15,1.15,NA,1,FL-07-roberts_rusty-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,1.15,0.0725,311,R,0,0,5.5,@RustyRobertsFL,NA,NA,NA,1,1,0,0,FL-07
1571,Armando Santos,FL-07,0.97,NA,0.97,0,FL-07-santos_armando-,0,0,0,NA,0.991787533,0.5,0.97,0.0459,605,NA,NA,NA,R,0,0,2.1,@ALSantosFL,NA,NA,NA,1,1,0,0,FL-07
1572,Scott Sturgill,FL-07,1,1,NA,1,FL-07-sturgill_scott-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,1,0.0233,2747,R,0,0,4.2,@Scott_Sturgill,NA,NA,NA,1,1,0,0,FL-07
1573,Jose Castillo,FL-09,1.4,1.56,1.09,0.67,FL-09-castillo_jose-,0,0,0,NA,0.991787533,0.5,1.09,0.0563,422,1.56,0.0097,9507,R,0,0,24.8,@JoseForFlorida,NA,NA,NA,1,1,0,0,FL-09
1574,Scotty Moore,FL-09,1.21,1.22,1.19,0.66,FL-09-moore_scotty-,0,0,0,NA,0.991787533,0.5,1.19,0.0554,495,1.22,0.0114,10770,R,0,0,55.9,@ScottyMoore4FL,NA,NA,NA,1,1,1,0,FL-09
1575,Adianis Morales,FL-09,1.19,NA,1.19,0,FL-09-morales_adianis-,0,0,0,NA,0.991787533,0.5,1.19,0.074,217,NA,NA,NA,R,0,0,13.1,NA,NA,NA,NA,1,1,0,0,FL-09
1576,Sergio Ortiz,FL-09,1.16,NA,1.16,0,FL-09-ortiz_sergio-,0,0,0,NA,0.991787533,0.5,1.16,0.0545,463,NA,NA,NA,R,0,0,6.3,@fl9congress,NA,NA,NA,1,1,0,0,FL-09
1577,Lateresa Jones,FL-10,1.47,1.47,NA,1,FL-10-jones_lateresa-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,1.47,0.0179,3205,R,0,0,5.9,@lateresajones,NA,NA,NA,1,1,0,0,FL-10
1578,Tuan Le,FL-10,0.95,NA,0.95,0,FL-10-le_tuan-,0,0,0,NA,0.991787533,0.5,0.95,0.061,418,NA,NA,NA,R,0,0,13.3,@TuanLeUSA,NA,NA,NA,1,1,0,0,FL-10
1579,Thuy Lowe,FL-10,1.18,NA,1.18,0,FL-10-lowe_thuy-,0,0,0,NA,0.991787533,0.5,1.18,0.0856,219,NA,NA,NA,R,0,0,11.7,@thuy_lowe,NA,NA,NA,1,1,0,0,FL-10
1580,Willie Montague,FL-10,1.24,1.48,0.92,0.58,FL-10-montague_willie-,0,0,0,NA,0.991787533,0.5,0.92,0.0328,1126,1.48,0.0076,17375,R,0,0,11.6,@repmontague,NA,NA,NA,1,1,0,0,FL-10
1581,Peter Weed,FL-10,0.93,NA,0.93,0,FL-10-weed_peter-,0,0,0,NA,0.991787533,0.5,0.93,0.0395,1009,NA,NA,NA,R,0,0,13,NA,NA,NA,NA,1,1,0,0,FL-10
1582,Calvin Wimbish,FL-10,1.04,0.95,1.07,0.21,FL-10-wimbish_calvin-,0,0,0,NA,0.991787533,0.5,1.07,0.0442,718,0.95,0.0294,2123,R,0,0,44.4,@cbwimbish,NA,NA,NA,1,1,1,0,FL-10
1583,Laura Loomer,FL-11,1.05,NA,1.05,0,FL-11-loomer_laura-,0,0,0,NA,0.991787533,0.5,1.05,0.064,351,NA,NA,NA,R,0,0,44.2,NA,NA,NA,NA,1,1,0,0,FL-11
1584,Gavriel Soriano,FL-11,1.1,1.4,1.09,0.03,FL-11-soriano_gavriel-,0,0,0,NA,0.991787533,0.5,1.09,0.04,940,1.4,0.0607,294,R,0,0,4.8,@gavsoriano,NA,NA,NA,1,1,0,0,FL-11
1585,Chris Leiser,FL-12,1.53,1.53,NA,1,FL-12-leiser_chris-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,1.53,0.0106,9189,R,0,0,4.7,@ChrisLeiser2022,NA,NA,NA,1,1,0,0,FL-12
1586,Jack Martin,FL-12,1.27,1.47,1.16,0.35,FL-12-martin_jack-,0,0,0,NA,0.991787533,0.5,1.16,0.0478,704,1.47,0.0165,4164,R,0,0,9.2,@Jack4CongressFl,NA,NA,NA,1,1,0,0,FL-12
1587,Brian Perras,FL-12,1.33,1.55,0.86,0.68,FL-12-perras_brian-,0,0,0,NA,0.991787533,0.5,0.86,0.0473,733,1.55,0.007,17574,R,0,0,3.8,@bperras12,NA,NA,NA,1,1,0,0,FL-12
1588,Sid Preskitt,FL-12,NA,NA,NA,NA,FL-12-preskitt_sid-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,2.5,NA,NA,NA,NA,1,1,0,0,FL-12
1589,Kevin Hayslett,FL-13,1.18,1.28,1.12,0.37,FL-13-hayslett_kevin-,0,0,0,NA,0.991787533,0.5,1.12,0.0454,564,1.28,0.0194,3738,R,0,0,33.6,@KevinHayslettFL,NA,NA,NA,1,1,0,0,FL-13
1590,Moneer Kheireddine,FL-13,0.83,NA,0.83,0,FL-13-kheireddine_moneer-,0,0,0,NA,0.991787533,0.5,0.83,0.0636,505,NA,NA,NA,R,0,0,1.9,@votemoneer,NA,NA,NA,1,1,0,0,FL-13
1591,Amanda Makki,FL-13,0.92,1.02,0.91,0.06,FL-13-makki_amanda-,0,0,0,NA,0.991787533,0.5,0.91,0.0307,1695,1.02,0.0351,1276,R,0,0,17,@amandamakki,NA,NA,NA,1,1,0,0,FL-13
1592,Christine Quinn,FL-13,1.15,1.49,1.02,0.27,FL-13-quinn_christine-,0,0,0,NA,0.991787533,0.5,1.02,0.0433,759,1.49,0.0185,3078,R,0,0,3,@ElectQuinn,NA,NA,NA,1,1,0,0,FL-13
1593,James Judge,FL-14,0.99,1.51,0.93,0.1,FL-14-judge_james-,0,0,0,NA,0.991787533,0.5,0.93,0.0457,780,1.51,0.0337,918,R,0,0,53.1,@jamespjudge,NA,NA,NA,1,1,1,0,FL-14
1594,Samar Nashagh,FL-14,0.81,NA,0.81,0,FL-14-nashagh_samar-,0,0,0,NA,0.991787533,0.5,0.81,0.0606,489,NA,NA,NA,R,0,0,17.3,@Sam4Florida,NA,NA,NA,1,1,0,0,FL-14
1595,Jerry Torres,FL-14,0.97,0.97,NA,1,FL-14-torres_jerry-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,0.97,0.0239,2868,R,0,0,29.6,@JerryW_Torres,NA,NA,NA,1,1,0,0,FL-14
1596,Demetries Grimes,FL-15,0.98,1.02,0.89,0.68,FL-15-grimes_demetries-,0,0,0,NA,0.991787533,0.5,0.89,0.0511,543,1.02,0.0114,13087,R,0,0,10.4,@CDR_GRIMES,NA,NA,NA,1,1,0,0,FL-15
1597,Laurel Lee,FL-15,0.87,0.73,0.94,0.31,FL-15-lee_laurel-,0,0,0,NA,0.991787533,0.5,0.94,0.0619,397,0.73,0.028,2022,R,0,0,41.5,@Vote_Laurel,NA,NA,NA,1,1,1,0,FL-15
1598,Kevin McGovern,FL-15,1.15,1.37,1.14,0.04,FL-15-mcgovern_kevin-,0,0,0,NA,0.991787533,0.5,1.14,0.0479,655,1.37,0.0607,279,R,0,0,8.7,@McGovern4FL,NA,NA,NA,1,1,0,0,FL-15
1599,Kelli Stargel,FL-15,1.16,1.4,1.13,0.1,FL-15-stargel_kelli-,0,0,0,NA,0.991787533,0.5,1.13,0.0798,207,1.4,0.0644,259,R,0,0,27.8,@kellistargel,NA,NA,NA,1,1,0,0,FL-15
1600,Jackie Toledo,FL-15,NA,NA,NA,NA,FL-15-toledo_jackie-,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,R,0,0,11.6,NA,NA,NA,NA,1,1,0,0,FL-15
1601,Martin Hyde,FL-16,1.33,NA,1.33,0,FL-16-hyde_martin-,0,0,0,NA,0.991787533,0.5,1.33,0.0535,342,NA,NA,NA,R,0,0,13.8,NA,NA,NA,NA,1,1,0,0,FL-16
